	review_id	word_id	word	lemma	upos	xpos	head	deprel	lemma_index	label
449	31	10	desire	desire	VERB	VBP	4	conj	desire_9	O
450	31	11	a	a	DET	DT	13	det	a_10	O
451	31	12	cozy	cozy	ADJ	JJ	13	amod	cozy_11	O
452	31	13	ambiance	ambiance	NOUN	NN	10	obj	ambiance_12	B
453	31	14	,	,	PUNCT	,	20	punct	,_13	O
454	31	15	this	this	PRON	DT	20	nsubj	this_14	O
455	31	16	is	be	AUX	VBZ	20	cop	be_15	O
456	31	17	quite	quite	DET	PDT	20	det:predet	quite_16	O
457	31	18	and	and	CCONJ	CC	19	cc	and_17	O
458	31	19	exquisite	exquisite	ADJ	JJ	17	conj	exquisite_18	O
459	31	20	choice	choice	NOUN	NN	0	root	choice_19	O
460	31	21	.	.	PUNCT	.	20	punct	._20	O
461	32	1	I	I	PRON	PRP	3	nsubj	I_0	O
462	32	2	definitely	definitely	ADV	RB	3	advmod	definitely_1	O
463	32	3	enjoyed	enjoy	VERB	VBD	0	root	enjoy_2	O
464	32	4	the	the	DET	DT	5	det	the_3	O
465	32	5	food	food	NOUN	NN	3	obj	food_4	B
466	32	6	as	as	ADV	RB	3	advmod	as_5	O
467	32	7	well	well	ADV	RB	6	fixed	well_6	O
468	32	8	.	.	PUNCT	.	3	punct	._7	O
469	33	1	have	have	AUX	VBP	3	aux	have_0	O
470	33	2	always	always	ADV	RB	3	advmod	always_1	O
471	33	3	had	have	VERB	VBN	0	root	have_2	O
472	33	4	a	a	DET	DT	6	det	a_3	O
473	33	5	great	great	ADJ	JJ	6	amod	great_4	O
474	33	6	time	time	NOUN	NN	3	obj	time_5	O
475	33	7	here	here	ADV	RB	3	advmod	here_6	O
476	33	8	.	.	PUNCT	.	3	punct	._7	O
477	34	1	It	it	PRON	PRP	4	nsubj	it_0	O
478	34	2	was	be	AUX	VBD	4	cop	be_1	O
479	34	3	pleasantly	pleasantly	ADV	RB	4	advmod	pleasantly_2	O
480	34	4	uncrowded	uncrowded	ADJ	JJ	0	root	uncrowded_3	O
481	34	5	,	,	PUNCT	,	4	punct	,_4	O
482	34	6	the	the	DET	DT	7	det	the_5	O
483	34	7	service	service	NOUN	NN	9	nsubj	service_6	B
484	34	8	was	be	AUX	VBD	9	cop	be_7	O
485	34	9	delightful	delightful	ADJ	JJ	4	list	delightful_8	O
486	34	10	,	,	PUNCT	,	13	punct	,_9	O
487	34	11	the	the	DET	DT	12	det	the_10	O
488	34	12	garden	garden	NOUN	NN	13	nsubj	garden_11	B
489	34	13	adorable	adorable	ADJ	JJ	9	conj	adorable_12	O
490	34	14	,	,	PUNCT	,	24	punct	,_13	O
491	34	15	the	the	DET	DT	16	det	the_14	O
492	34	16	food	food	NOUN	NN	24	nsubj	food_15	B
493	34	17	(	(	PUNCT	-LRB-	19	punct	(_16	O
494	34	18	from	from	ADP	IN	19	case	from_17	O
495	34	19	appetizers	appetizer	NOUN	NNS	16	nmod	appetizer_18	B
496	34	20	to	to	ADP	IN	21	case	to_19	O
497	34	21	entrees	entree	NOUN	NNS	19	nmod	entree_20	B
498	34	22	)	)	PUNCT	-RRB-	19	punct	)_21	O
499	34	23	was	be	AUX	VBD	24	cop	be_22	O
500	34	24	delectable	delectable	ADJ	JJ	4	conj	delectable_23	O
501	34	25	.	.	PUNCT	.	4	punct	._24	O
502	35	1	You	you	PRON	PRP	5	nsubj	you_0	O
503	35	2	will	will	AUX	MD	5	aux	will_1	O
504	35	3	be	be	AUX	VB	5	cop	be_2	O
505	35	4	very	very	ADV	RB	5	advmod	very_3	O
506	35	5	happy	happy	ADJ	JJ	0	root	happy_4	O
507	35	6	with	with	ADP	IN	8	case	with_5	O
508	35	7	the	the	DET	DT	8	det	the_6	O
509	35	8	experience	experience	NOUN	NN	5	obl	experience_7	O
510	35	9	.	.	PUNCT	.	5	punct	._8	O
511	36	1	The	the	DET	DT	2	det	the_0	O
512	36	2	food	food	NOUN	NN	5	nsubj	food_1	B
513	36	3	is	be	AUX	VBZ	5	cop	be_2	O
514	36	4	surprisingly	surprisingly	ADV	RB	5	advmod	surprisingly_3	O
515	36	5	good	good	ADJ	JJ	0	root	good_4	O
516	36	6	,	,	PUNCT	,	11	punct	,_5	O
517	36	7	and	and	CCONJ	CC	11	cc	and_6	O
518	36	8	the	the	DET	DT	9	det	the_7	O
519	36	9	decor	decor	NOUN	NN	11	nsubj	decor_8	B
520	36	10	is	be	AUX	VBZ	11	cop	be_9	O
521	36	11	nice	nice	ADJ	JJ	5	conj	nice_10	O
522	36	12	.	.	PUNCT	.	5	punct	._11	O
523	37	1	How	how	ADV	WRB	2	advmod	how_0	O
524	37	2	pretentious	pretentious	ADJ	JJ	0	root	pretentious_1	O
525	37	3	and	and	CCONJ	CC	4	cc	and_2	O
526	37	4	inappropriate	inappropriate	ADJ	JJ	2	conj	inappropriate_3	O
527	37	5	for	for	ADP	IN	7	case	for_4	O
528	37	6	MJ	MJ	PROPN	NNP	7	compound	MJ_5	O
529	37	7	Grill	Grill	PROPN	NNP	2	obl	Grill_6	O
530	37	8	to	to	PART	TO	9	mark	to_7	O
531	37	9	claim	claim	VERB	VB	2	advcl	claim_8	O
532	37	10	that	that	SCONJ	IN	12	mark	that_9	O
533	37	11	it	it	PRON	PRP	12	nsubj	it_10	O
534	37	12	provides	provide	VERB	VBZ	9	ccomp	provide_11	O
535	37	13	power	power	NOUN	NN	14	compound	power_12	O
536	37	14	lunch	lunch	NOUN	NN	12	obj	lunch_13	B
537	37	15	and	and	CCONJ	CC	16	cc	and_14	O
538	37	16	dinners	dinner	NOUN	NNS	14	conj	dinner_15	B
539	37	17	!	!	PUNCT	.	2	punct	!_16	O
540	38	1	Two	two	NUM	CD	3	nummod	two_0	O
541	38	2	wasted	waste	VERB	VBN	3	amod	waste_1	O
542	38	3	steaks	steak	NOUN	NNS	0	root	steak_2	B
543	38	4	--	--	PUNCT	,	3	punct	#NAME?	O
544	38	5	what	what	DET	WDT	7	det	what_4	O
545	38	6	a	a	DET	DT	7	det	a_5	O
546	38	7	crime	crime	NOUN	NN	3	parataxis	crime_6	O
547	38	8	!	!	PUNCT	.	3	punct	!_7	O
548	39	1	The	the	DET	DT	2	det	the_0	O
549	39	2	staff	staff	NOUN	NN	8	nsubj	staff_1	B
550	39	3	should	should	AUX	MD	8	aux	should_2	O
551	39	4	be	be	AUX	VB	8	cop	be_3	O
552	39	5	a	a	DET	DT	6	det	a_4	O
553	39	6	bit	bit	NOUN	NN	7	obl:npmod	bit_5	O
554	39	7	more	more	ADV	RBR	8	advmod	more_6	O
555	39	8	friendly	friendly	ADJ	JJ	0	root	friendly_7	O
556	39	9	.	.	PUNCT	.	8	punct	._8	O
557	40	1	I	I	PRON	PRP	3	nsubj	I_0	O
558	40	2	absolutely	absolutely	ADV	RB	3	advmod	absolutely_1	O
559	40	3	suggest	suggest	VERB	VBP	0	root	suggest_2	O
560	40	4	this	this	DET	DT	5	det	this_3	O
561	40	5	place	place	NOUN	NN	3	obj	place_4	O
562	40	6	.	.	PUNCT	.	3	punct	._5	O
563	41	1	I	I	PRON	PRP	2	nsubj	I_0	O
564	41	2	think	think	VERB	VBP	0	root	think_1	O
565	41	3	the	the	DET	DT	5	det	the_2	O
566	41	4	meatball	meatball	NOUN	NN	5	compound	meatball_3	B
567	41	5	parm	parm	NOUN	NN	7	nsubj	parm_4	I
568	41	6	is	be	AUX	VBZ	7	cop	be_5	O
569	41	7	good	good	ADJ	JJ	2	ccomp	good_6	O
570	41	8	.	.	PUNCT	.	2	punct	._7	O
571	42	1	If	if	SCONJ	IN	3	mark	if_0	O
572	42	2	you	you	PRON	PRP	3	nsubj	you_1	O
573	42	3	want	want	VERB	VBP	11	advcl	want_2	O
574	42	4	good	good	ADJ	JJ	5	amod	good_3	O
575	42	5	tasting	tasting	NOUN	NN	3	obj	tasting_4	O
576	42	6	,	,	PUNCT	,	11	punct	,_5	O
577	42	7	well	well	ADV	RB	8	advmod	well_6	O
578	42	8	seasoned	season	VERB	VBN	10	amod	season_7	O
579	42	9	latin	latin	ADJ	JJ	10	amod	latin_8	B
580	42	10	food	food	NOUN	NN	11	nsubj	food_9	I
581	42	11	eat	eat	VERB	VBP	0	root	eat_10	O
582	42	12	at	at	ADP	IN	13	case	at_11	O
583	42	13	Cabana	Cabana	PROPN	NNP	11	obl	Cabana_12	O
584	42	14	and	and	CCONJ	CC	18	cc	and_13	O
585	42	15	you	you	PRON	PRP	18	nsubj	you_14	O
586	42	16	ca	can	AUX	MD	18	aux	can_15	O
587	42	17	n't	not	PART	RB	18	advmod	not_16	O
588	42	18	go	go	VERB	VB	11	conj	go_17	O
589	42	19	wrong	wrong	ADJ	JJ	18	xcomp	wrong_18	O
590	42	20	.	.	PUNCT	.	11	punct	._19	O
591	43	1	Definitely	definitely	ADV	RB	2	advmod	definitely_0	O
592	43	2	try	try	VERB	VB	0	root	try_1	O
593	43	3	the	the	DET	DT	4	det	the_2	O
594	43	4	taglierini	taglierini	NOUN	NN	2	obj	taglierini_3	B
595	43	5	with	with	ADP	IN	6	case	with_4	I
596	43	6	truffles	truffle	NOUN	NNS	4	nmod	truffle_5	I
597	43	7	-	-	PUNCT	,	2	punct	#NAME?	O
598	43	8	it	it	PRON	PRP	10	nsubj	it_7	O
599	43	9	was	be	AUX	VBD	10	cop	be_8	O
600	43	10	incredible	incredible	ADJ	JJ	2	parataxis	incredible_9	O
601	43	11	.	.	PUNCT	.	2	punct	._10	O
602	44	1	Also	also	ADV	RB	7	advmod	also_0	O
603	44	2	,	,	PUNCT	,	7	punct	,_1	O
604	44	3	the	the	DET	DT	4	det	the_2	O
605	44	4	staff	staff	NOUN	NN	7	nsubj	staff_3	B
606	44	5	is	be	AUX	VBZ	7	cop	be_4	O
607	44	6	very	very	ADV	RB	7	advmod	very_5	O
608	44	7	attentive	attentive	ADJ	JJ	0	root	attentive_6	O
609	44	8	and	and	CCONJ	CC	10	cc	and_7	O
610	44	9	really	really	ADV	RB	10	advmod	really_8	O
611	44	10	personable	personable	ADJ	JJ	7	conj	personable_9	O
612	44	11	.	.	PUNCT	.	7	punct	._10	O
613	45	1	Overall	overall	ADV	RB	8	advmod	overall_0	O
614	45	2	,	,	PUNCT	,	8	punct	,_1	O
615	45	3	this	this	PRON	DT	8	nsubj	this_2	O
616	45	4	is	be	AUX	VBZ	8	cop	be_3	O
617	45	5	a	a	DET	DT	8	det	a_4	O
618	45	6	great	great	ADJ	JJ	8	amod	great_5	O
619	45	7	new	new	ADJ	JJ	8	amod	new_6	O
620	45	8	restaurant	restaurant	NOUN	NN	0	root	restaurant_7	O
621	45	9	that	that	PRON	WDT	13	nsubj	that_8	O
622	45	10	has	have	AUX	VBZ	13	aux	have_9	O
623	45	11	been	be	AUX	VBN	13	cop	be_10	O
624	45	12	consistently	consistently	ADV	RB	13	advmod	consistently_11	O
625	45	13	good	good	ADJ	JJ	8	acl:relcl	good_12	O
626	45	14	every	every	DET	DT	15	det	every_13	O
627	45	15	time	time	NOUN	NN	13	obl:tmod	time_14	O
628	45	16	I	I	PRON	PRP	17	nsubj	I_15	O
629	45	17	have	have	AUX	VBP	13	aux	have_16	O
630	45	18	been	be	AUX	VBN	15	cop	be_17	O
631	45	19	.	.	PUNCT	.	8	punct	._18	O
632	46	1	The	the	DET	DT	2	det	the_0	O
633	46	2	gnocchi	gnocchi	NOUN	NN	4	nsubj	gnocchi_1	B
634	46	3	literally	literally	ADV	RB	4	advmod	literally_2	O
635	46	4	melts	melt	VERB	VBZ	0	root	melt_3	O
636	46	5	in	in	ADP	IN	7	case	in_4	O
637	46	6	your	you	PRON	PRP$	7	nmod:poss	you_5	O
638	46	7	mouth	mouth	NOUN	NN	4	obl	mouth_6	O
639	46	8	!	!	PUNCT	.	4	punct	!_7	O
640	47	1	Had	have	VERB	VBD	0	root	have_0	O
641	47	2	a	a	DET	DT	4	det	a_1	O
642	47	3	great	great	ADJ	JJ	4	amod	great_2	O
643	47	4	experience	experience	NOUN	NN	1	obj	experience_3	O
644	47	5	at	at	ADP	IN	6	case	at_4	O
645	47	6	Trio	Trio	PROPN	NNP	4	nmod	Trio_5	O
646	47	7	...	...	PUNCT	,	1	punct	..._6	O
647	47	8	staff	staff	NOUN	NN	10	nsubj	staff_7	B
648	47	9	was	be	AUX	VBD	10	cop	be_8	O
649	47	10	pleasant	pleasant	ADJ	JJ	1	parataxis	pleasant_9	O
650	47	11	";"	";"	PUNCT	,	1	punct	";_10"	O
651	47	12	food	food	NOUN	NN	14	nsubj	food_11	B
652	47	13	was	be	AUX	VBD	14	cop	be_12	O
653	47	14	tasty	tasty	ADJ	JJ	1	parataxis	tasty_13	O
654	47	15	and	and	CCONJ	CC	16	cc	and_14	O
655	47	16	large	large	ADJ	JJ	14	conj	large_15	O
656	47	17	in	in	ADP	IN	19	case	in_16	O
657	47	18	portion	portion	NOUN	NN	19	compound	portion_17	B
658	47	19	size	size	NOUN	NN	16	obl	size_18	I
659	47	20	-	-	PUNCT	,	1	punct	#NAME?	O
660	47	21	I	I	PRON	PRP	24	nsubj	I_20	O
661	47	22	would	would	AUX	MD	24	aux	would_21	O
662	47	23	highly	highly	ADV	RB	24	advmod	highly_22	O
663	47	24	recommend	recommend	VERB	VB	1	parataxis	recommend_23	O
664	47	25	the	the	DET	DT	31	det	the_24	O
665	47	26	portobello	portobello	NOUN	NN	31	compound	portobello_25	B
666	47	27	/	/	PUNCT	,	28	cc	/_26	I
667	47	28	gorgonzola	gorgonzola	NOUN	NN	26	conj	gorgonzola_27	I
668	47	29	/	/	PUNCT	,	30	cc	/_28	I
669	47	30	sausage	sausage	NOUN	NN	26	conj	sausage_29	I
670	47	31	appetizer	appetizer	NOUN	NN	24	obj	appetizer_30	I
671	47	32	and	and	CCONJ	CC	35	cc	and_31	O
672	47	33	the	the	DET	DT	35	det	the_32	O
673	47	34	lobster	lobster	NOUN	NN	35	compound	lobster_33	B
674	47	35	risotto	risotto	NOUN	NN	31	conj	risotto_34	I
675	47	36	.	.	PUNCT	.	1	punct	._35	O
676	48	1	Entrees	entree	NOUN	NNS	2	nsubj	entree_0	B
677	48	2	include	include	VERB	VBP	0	root	include_1	O
678	48	3	classics	classic	NOUN	NNS	2	obj	classic_2	O
679	48	4	like	like	ADP	IN	5	case	like_3	O
680	48	5	lasagna	lasagna	NOUN	NN	3	nmod	lasagna_4	B
681	48	6	,	,	PUNCT	,	8	punct	,_5	O
682	48	7	fettuccine	fettuccine	NOUN	NN	8	compound	fettuccine_6	B
683	48	8	Alfredo	Alfredo	PROPN	NNP	5	conj	Alfredo_7	I
684	48	9	and	and	CCONJ	CC	11	cc	and_8	O
685	48	10	chicken	chicken	NOUN	NN	11	compound	chicken_9	B
686	48	11	parmigiana	parmigiana	NOUN	NN	5	conj	parmigiana_10	I
687	48	12	.	.	PUNCT	.	2	punct	._11	O
688	49	1	The	the	DET	DT	2	det	the_0	O
689	49	2	food	food	NOUN	NN	4	nsubj	food_1	B
690	49	3	is	be	AUX	VBZ	4	cop	be_2	O
691	49	4	good	good	ADJ	JJ	0	root	good_3	O
692	49	5	,	,	PUNCT	,	4	punct	,_4	O
693	49	6	the	the	DET	DT	7	det	the_5	O
694	49	7	teriyaki	teriyaki	NOUN	NN	4	parataxis	teriyaki_6	B
695	49	8	I	I	PRON	PRP	9	nsubj	I_7	O
696	49	9	recommend	recommend	VERB	VBP	7	acl:relcl	recommend_8	O
697	49	10	.	.	PUNCT	.	4	punct	._9	O
698	50	1	Meal	meal	NOUN	NN	4	nsubj	meal_0	B
699	50	2	was	be	AUX	VBD	4	cop	be_1	O
700	50	3	very	very	ADV	RB	4	advmod	very_2	O
701	50	4	expensive	expensive	ADJ	JJ	0	root	expensive_3	O
702	50	5	for	for	SCONJ	IN	6	case	for_4	O
703	50	6	what	what	PRON	WP	4	obl	what_5	O
704	50	7	you	you	PRON	PRP	8	nsubj	you_6	O
705	50	8	get	get	VERB	VBP	6	acl:relcl	get_7	O
706	50	9	.	.	PUNCT	.	4	punct	._8	O
707	51	1	Try	try	VERB	VB	0	root	try_0	O
708	51	2	the	the	DET	DT	5	det	the_1	O
709	51	3	Peanut	peanut	NOUN	NN	5	compound	peanut_2	B
710	51	4	Butter	butter	NOUN	NN	5	compound	butter_3	I
711	51	5	Sorbet	sorbet	NOUN	NN	1	obj	sorbet_4	I
712	51	6	and	and	CCONJ	CC	8	cc	and_5	O
713	51	7	the	the	DET	DT	8	det	the_6	O
714	51	8	pizza	pizza	NOUN	NN	5	conj	pizza_7	B
715	51	9	with	with	ADP	IN	11	case	with_8	I
716	51	10	soy	soy	NOUN	NN	11	compound	soy_9	I
717	51	11	cheese	cheese	NOUN	NN	8	nmod	cheese_10	I
718	51	12	!	!	PUNCT	.	1	punct	!_11	O
719	52	1	Good	good	ADJ	JJ	2	amod	good_0	O
720	52	2	food	food	NOUN	NN	0	root	food_1	B
721	52	3	at	at	ADP	IN	6	case	at_2	O
722	52	4	the	the	DET	DT	6	det	the_3	O
723	52	5	right	right	ADJ	JJ	6	amod	right_4	O
724	52	6	price	price	NOUN	NN	2	nmod	price_5	B
725	52	7	,	,	PUNCT	,	2	punct	,_6	O
726	52	8	what	what	PRON	WP	12	obj	what_7	O
727	52	9	more	more	ADJ	JJR	12	advmod	more_8	O
728	52	10	can	can	AUX	MD	12	aux	can_9	O
729	52	11	you	you	PRON	PRP	12	nsubj	you_10	O
730	52	12	ask	ask	VERB	VB	2	parataxis	ask_11	O
731	52	13	for	for	ADP	IN	8	case	for_12	O
732	52	14	.	.	PUNCT	.	2	punct	._13	O
733	53	1	We	we	PRON	PRP	2	nsubj	we_0	O
734	53	2	love	love	VERB	VBP	0	root	love_1	O
735	53	3	it	it	PRON	PRP	2	obj	it_2	O
736	53	4	,	,	PUNCT	,	6	punct	,_3	O
737	53	5	and	and	CCONJ	CC	6	cc	and_4	O
738	53	6	took	take	VERB	VBD	2	conj	take_5	O
739	53	7	buses	bus	NOUN	NNS	6	obj	bus_6	O
740	53	8	and	and	CCONJ	CC	9	cc	and_7	O
741	53	9	cabs	cab	NOUN	NNS	7	conj	cab_8	O
742	53	10	to	to	PART	TO	11	mark	to_9	O
743	53	11	get	get	VERB	VB	6	advcl	get_10	O
744	53	12	there	there	ADV	RB	11	advmod	there_11	O
745	53	13	.	.	PUNCT	.	2	punct	._12	O
746	54	1	If	if	SCONJ	IN	7	mark	if_0	O
747	54	2	you	you	PRON	PRP	7	nsubj	you_1	O
748	54	3	'	'	PUNCT	``	7	punct	'_2	O
749	54	4	re	re	ADP	IN	7	case	re_3	O
750	54	5	in	in	ADP	IN	7	case	in_4	O
751	54	6	New	New	PROPN	NNP	7	compound	New_5	O
752	54	7	York	York	PROPN	NNP	12	advcl	York_6	O
753	54	8	,	,	PUNCT	,	12	punct	,_7	O
754	54	9	you	you	PRON	PRP	12	nsubj	you_8	O
755	54	10	do	do	AUX	VBP	12	aux	do_9	O
756	54	11	not	not	PART	RB	12	advmod	not_10	O
757	54	12	want	want	VERB	VB	0	root	want_11	O
758	54	13	to	to	PART	TO	14	mark	to_12	O
759	54	14	miss	miss	VERB	VB	12	xcomp	miss_13	O
760	54	15	this	this	DET	DT	16	det	this_14	O
761	54	16	place	place	NOUN	NN	14	obj	place_15	O
762	54	17	.	.	PUNCT	.	12	punct	._16	O
763	55	1	The	the	DET	DT	2	det	the_0	O
764	55	2	food	food	NOUN	NN	5	nsubj	food_1	B
765	55	3	is	be	AUX	VBZ	5	cop	be_2	O
766	55	4	top	top	ADJ	JJ	5	compound	top_3	O
767	55	5	notch	notch	NOUN	NN	0	root	notch_4	O
768	55	6	,	,	PUNCT	,	10	punct	,_5	O
769	55	7	the	the	DET	DT	8	det	the_6	O
770	55	8	service	service	NOUN	NN	10	nsubj	service_7	B
771	55	9	is	be	AUX	VBZ	10	cop	be_8	O
772	55	10	attentive	attentive	ADJ	JJ	5	parataxis	attentive_9	O
773	55	11	,	,	PUNCT	,	16	punct	,_10	O
774	55	12	and	and	CCONJ	CC	16	cc	and_11	O
775	55	13	the	the	DET	DT	14	det	the_12	O
776	55	14	atmosphere	atmosphere	NOUN	NN	16	nsubj	atmosphere_13	B
777	55	15	is	be	AUX	VBZ	16	cop	be_14	O
778	55	16	great	great	ADJ	JJ	5	conj	great_15	O
779	55	17	.	.	PUNCT	.	5	punct	._16	O
780	56	1	I	I	PRON	PRP	4	nsubj	I_0	O
781	56	2	've	have	AUX	VBP	4	aux	have_1	O
782	56	3	been	be	AUX	VBN	4	aux	be_2	O
783	56	4	coming	come	VERB	VBG	0	root	come_3	O
784	56	5	here	here	ADV	RB	4	advmod	here_4	O
785	56	6	on	on	ADV	RB	4	advmod	on_5	O
786	56	7	and	and	CCONJ	CC	8	cc	and_6	O
787	56	8	off	off	ADV	RB	6	conj	off_7	O
788	56	9	for	for	ADP	IN	13	case	for_8	O
789	56	10	the	the	DET	DT	13	det	the_9	O
790	56	11	past	past	ADJ	JJ	13	amod	past_10	O
791	56	12	five	five	NUM	CD	13	nummod	five_11	O
792	56	13	years	year	NOUN	NNS	4	obl	year_12	O
793	56	14	and	and	CCONJ	CC	16	cc	and_13	O
794	56	15	I	I	PRON	PRP	16	nsubj	I_14	O
795	56	16	have	have	VERB	VBP	4	conj	have_15	O
796	56	17	to	to	PART	TO	18	mark	to_16	O
797	56	18	say	say	VERB	VB	16	xcomp	say_17	O
798	56	19	that	that	SCONJ	IN	26	mark	that_18	O
799	56	20	La	La	PROPN	NNP	26	nsubj	La_19	O
800	56	21	Lanterna	Lanterna	PROPN	NNP	20	flat	Lanterna_20	O
801	56	22	has	have	AUX	VBZ	26	aux	have_21	O
802	56	23	never	never	ADV	RB	26	advmod	never_22	O
803	56	24	,	,	PUNCT	,	26	punct	,_23	O
804	56	25	ever	ever	ADV	RB	26	advmod	ever_24	O
805	56	26	dissapointed	dissapoint	VERB	VBN	18	ccomp	dissapoint_25	O
806	56	27	me	I	PRON	PRP	26	obj	I_26	O
807	56	28	.	.	PUNCT	.	4	punct	._27	O
808	57	1	Great	great	ADJ	JJ	2	amod	great_0	O
809	57	2	food	food	NOUN	NN	0	root	food_1	B
810	57	3	,	,	PUNCT	,	5	punct	,_2	O
811	57	4	great	great	ADJ	JJ	5	amod	great_3	O
812	57	5	waitstaff	waitstaff	NOUN	NN	2	conj	waitstaff_4	B
813	57	6	,	,	PUNCT	,	8	punct	,_5	O
814	57	7	great	great	ADJ	JJ	8	amod	great_6	O
815	57	8	atmosphere	atmosphere	NOUN	NN	2	conj	atmosphere_7	B
816	57	9	,	,	PUNCT	,	11	punct	,_8	O
817	57	10	and	and	CCONJ	CC	11	cc	and_9	O
818	57	11	best	best	ADJ	JJS	2	conj	best_10	O
819	57	12	of	of	ADP	IN	15	case	of_11	O
820	57	13	all	all	DET	DT	15	det	all_12	O
821	57	14	GREAT	great	ADJ	JJ	15	amod	great_13	O
822	57	15	beer	beer	NOUN	NN	11	obl	beer_14	B
823	57	16	!	!	PUNCT	.	2	punct	!_15	O
824	58	1	this	this	PRON	DT	4	nsubj	this_0	O
825	58	2	is	be	AUX	VBZ	4	cop	be_1	O
826	58	3	still	still	ADV	RB	4	advmod	still_2	O
827	58	4	one	one	NUM	CD	0	root	one_3	O
828	58	5	of	of	ADP	IN	9	case	of_4	O
829	58	6	my	my	PRON	PRP$	9	nmod:poss	my_5	O
830	58	7	most	most	ADV	RBS	8	advmod	most_6	O
831	58	8	favorite	favorite	ADJ	JJ	9	amod	favorite_7	O
832	58	9	restaurants	restaurant	NOUN	NNS	4	nmod	restaurant_8	O
833	58	10	in	in	ADP	IN	12	case	in_9	O
834	58	11	the	the	DET	DT	12	det	the_10	O
835	58	12	area	area	NOUN	NN	9	nmod	area_11	O
836	58	13	the	the	DET	DT	14	det	the_12	O
837	58	14	food	food	NOUN	NN	16	nsubj	food_13	B
838	58	15	is	be	AUX	VBZ	16	cop	be_14	O
839	58	16	inexpensive	inexpensive	ADJ	JJ	4	acl:relcl	inexpensive_15	O
840	58	17	but	but	CCONJ	CC	19	cc	but_16	O
841	58	18	very	very	ADV	RB	19	advmod	very_17	O
842	58	19	good	good	ADJ	JJ	16	conj	good_18	O
843	58	20	(	(	PUNCT	-LRB-	25	punct	(_19	O
844	58	21	kimono	kimono	NOUN	NN	22	compound	kimono_20	B
845	58	22	shrimp	shrimp	NOUN	NN	25	nsubj	shrimp_21	I
846	58	23	special	special	ADJ	JJ	22	amod	special_22	I
847	58	24	was	be	AUX	VBD	25	cop	be_23	O
848	58	25	excellent	excellent	ADJ	JJ	19	parataxis	excellent_24	O
849	58	26	)	)	PUNCT	-RRB-	25	punct	)_25	O
850	58	27	and	and	CCONJ	CC	28	cc	and_26	O
851	58	28	has	have	VERB	VBZ	16	conj	have_27	O
852	58	29	a	a	DET	DT	31	det	a_28	O
853	58	30	great	great	ADJ	JJ	31	amod	great_29	O
854	58	31	atmosphere	atmosphere	NOUN	NN	28	obj	atmosphere_30	B
855	58	32	.	.	PUNCT	.	4	punct	._31	O
856	59	1	My	my	PRON	PRP$	2	nmod:poss	my_0	O
857	59	2	husband	husband	NOUN	NN	5	nsubj	husband_1	O
858	59	3	and	and	CCONJ	CC	4	cc	and_2	O
859	59	4	I	I	PRON	PRP	2	conj	I_3	O
860	59	5	moved	move	VERB	VBD	0	root	move_4	O
861	59	6	to	to	ADP	IN	7	case	to_5	O
862	59	7	Nolita	Nolita	PROPN	NNP	5	obl	Nolita_6	O
863	59	8	6	6	NUM	CD	9	nummod	6_7	O
864	59	9	years	year	NOUN	NNS	10	obl:npmod	year_8	O
865	59	10	ago	ago	ADV	RB	5	advmod	ago_9	O
866	59	11	and	and	CCONJ	CC	25	cc	and_10	O
867	59	12	for	for	ADP	IN	14	case	for_11	O
868	59	13	as	as	ADV	RB	14	advmod	as_12	O
869	59	14	long	long	ADV	RB	25	obl	long_13	O
870	59	15	as	as	SCONJ	IN	18	mark	as_14	O
871	59	16	we	we	PRON	PRP	18	nsubj	we_15	O
872	59	17	have	have	AUX	VBP	18	aux	have_16	O
873	59	18	lived	live	VERB	VBN	14	advcl	live_17	O
874	59	19	here	here	ADV	RB	18	advmod	here_18	O
875	59	20	,	,	PUNCT	,	25	punct	,_19	O
876	59	21	Peasant	Peasant	PROPN	NNP	25	nsubj	Peasant_20	O
877	59	22	has	have	AUX	VBZ	25	aux	have_21	O
878	59	23	been	be	AUX	VBN	25	cop	be_22	O
879	59	24	our	we	PRON	PRP$	25	nmod:poss	we_23	O
880	59	25	favorite	favorite	NOUN	NN	5	conj	favorite_24	O
881	59	26	!	!	PUNCT	.	5	punct	!_25	O
882	60	1	The	the	DET	DT	3	det	the_0	O
883	60	2	whole	whole	ADJ	JJ	3	amod	whole_1	O
884	60	3	experience	experience	NOUN	NN	5	nsubj	experience_2	O
885	60	4	was	be	AUX	VBD	5	cop	be_3	O
886	60	5	satisfying	satisfying	ADJ	JJ	0	root	satisfying_4	O
887	60	6	.	.	PUNCT	.	5	punct	._5	O
888	61	1	However	however	ADV	RB	5	advmod	however_0	O
889	61	2	,	,	PUNCT	,	5	punct	,_1	O
890	61	3	it	it	PRON	PRP	5	nsubj	it_2	O
891	61	4	was	be	AUX	VBD	5	cop	be_3	O
892	61	5	worth	worth	ADJ	JJ	0	root	worth_4	O
893	61	6	the	the	DET	DT	7	det	the_5	O
894	61	7	visit	visit	NOUN	NN	5	obj	visit_6	O
895	61	8	.	.	PUNCT	.	5	punct	._7	O
896	62	1	The	the	DET	DT	2	det	the_0	O
897	62	2	menu	menu	NOUN	NN	4	nsubj	menu_1	B
898	62	3	is	be	AUX	VBZ	4	cop	be_2	O
899	62	4	interesting	interesting	ADJ	JJ	0	root	interesting_3	O
